description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score,task,strategy
DT,-190.36334455764955,6.184313002759209e-07,25.28739094734192,0.0113266468048095,-2.337078453310505,explore_skempi_affinity,property_6_kernel_pca_data
bagging,-20.096786840631477,6.817874837866448e-08,133.78114953041077,0.0252782344818115,-5.312828865647867,explore_skempi_affinity,property_6_kernel_pca_data
RF,-12.126162044573034,4.2419981107783416e-08,1311.5847025871276,0.0332375049591064,-1.706747949671237,explore_skempi_affinity,property_6_kernel_pca_data
Adaboost,-7.485412976268716,2.742241463443457e-08,14.552301454544068,0.0290939331054687,-0.654336552760661,explore_skempi_affinity,property_6_kernel_pca_data
GradientBoostingRegressor,-30.098400890986696,1.0050108887870593e-07,77.68893084526061,0.012501573562622,-3.365599159334321,explore_skempi_affinity,property_6_kernel_pca_data
SVR,-44482.47944023333,0.0001437578136743,0.0184690952301025,0.0070369243621826,-11544.402189546196,explore_skempi_affinity,fft_3_normal_data
KNN,-0.8537831819350021,5.9908941614903955e-09,0.0128631114959716,0.0528252601623535,-1.1447372311652126,explore_skempi_affinity,fft_3_normal_data
DT,-3.311571312677673,1.393375862705168e-08,6.4469215869903564,0.0067915439605712,-90.72616599527537,explore_skempi_affinity,fft_3_normal_data
bagging,-2.565665733637813,1.1523206291676306e-08,35.55216045379639,0.0117126941680908,-19.259390170152287,explore_skempi_affinity,fft_3_normal_data
RF,-1.7208670892745204,8.793060007325937e-09,353.511387014389,0.0246745109558105,-25.52182653795533,explore_skempi_affinity,fft_3_normal_data
Adaboost,-16.67158220134204,5.7109471952275825e-08,7.8258459091186525,0.0192659378051757,-1.5595010199452082,explore_skempi_affinity,fft_3_normal_data
GradientBoostingRegressor,-0.4582934027893461,4.712784924174037e-09,32.03974990844726,0.0074461936950683,-54.25628962330647,explore_skempi_affinity,fft_3_normal_data
SVR,-44482.47944023333,0.0001437578136743,0.0497346878051757,0.0137698173522949,-11544.402189546196,explore_skempi_affinity,property_3_pca_data
KNN,-0.784391172576137,5.766639141931863e-09,0.0313457012176513,0.0988059043884277,-4.582876500376367,explore_skempi_affinity,property_3_pca_data
DT,-3.790217960108588,1.5480606949689752e-08,4.736494159698486,0.0124176025390625,-37.90927567621947,explore_skempi_affinity,property_3_pca_data
bagging,-8.609271338476933,3.1054401679147894e-08,25.236391687393187,0.0264920711517334,-16.141150249768664,explore_skempi_affinity,property_3_pca_data
RF,-19.620415155665285,6.66392520805136e-08,255.31863803863524,0.0293731689453125,-15.775398062083548,explore_skempi_affinity,property_3_pca_data
Adaboost,-1.0245822823212585,6.542867738154181e-09,7.038419628143311,0.0368134021759033,-33.69758127570189,explore_skempi_affinity,property_3_pca_data
GradientBoostingRegressor,-8.504292114705413,3.071513901623274e-08,26.47952551841736,0.0136340618133544,-34.19066135576417,explore_skempi_affinity,property_3_pca_data
SVR,-44482.47944023333,0.0001437578136743,0.0179332733154296,0.0070175647735595,-11544.402189546196,explore_skempi_affinity,fft_0_normal_data
KNN,-0.7114416004755353,5.530887102621346e-09,0.0127416610717773,0.0522149562835693,-0.9692774647944804,explore_skempi_affinity,fft_0_normal_data
DT,-9.569590459266635,3.415787692370232e-08,6.367247819900513,0.0068408489227294,-74.24351841596088,explore_skempi_affinity,fft_0_normal_data
bagging,-6.035626851272102,2.2737122785694232e-08,35.731859350204466,0.012192964553833,-6.332403887697812,explore_skempi_affinity,fft_0_normal_data
RF,-3.664832666899402,1.5075397738416405e-08,357.5898603916168,0.0250457763671875,-6.053486245140983,explore_skempi_affinity,fft_0_normal_data
Adaboost,-13.487999136125644,4.6821046971466303e-08,8.166062879562379,0.0195720195770263,-1.6306268570312974,explore_skempi_affinity,fft_0_normal_data
GradientBoostingRegressor,-1.31196278232477,7.471598873690824e-09,32.59961438179016,0.0076184749603271,-4.584419840977292,explore_skempi_affinity,fft_0_normal_data
SVR,-0.1028375911945704,5393303033776798.0,0.0473544597625732,0.0266684532165527,-0.1032859705063237,explore_skempi_kon,fft_4_pca_data
KNN,0.3925313340477959,2970757095299579.0,0.0071057319641113,0.0193663597106933,0.3824519825016446,explore_skempi_kon,fft_4_pca_data
DT,0.2035614839836956,3894892864501201.0,0.2831178665161132,0.0052239894866943,-0.0768546413513617,explore_skempi_kon,fft_4_pca_data
bagging,0.3547232108465297,3155653463714011.0,1.8481475353240968,0.0071852207183837,0.3501428765782161,explore_skempi_kon,fft_4_pca_data
RF,0.4707833927650374,2588074215201307.0,18.895333671569823,0.0129875659942626,0.3893240483281851,explore_skempi_kon,fft_4_pca_data
Adaboost,0.2362116669484576,3735220821905628.0,1.4381864070892334,0.0106224536895751,0.4193604651669133,explore_skempi_kon,fft_4_pca_data
GradientBoostingRegressor,0.4743772219687516,2570498998231895.5,5.72918381690979,0.005620002746582,0.4005570100774166,explore_skempi_kon,fft_4_pca_data
SVR,-0.1028377928712529,5393304020053900.0,0.0143280982971191,0.0050164222717285,-0.1032860743575312,explore_skempi_kon,one_hot_nlp_pca_data
KNN,0.5728903970715993,2088731410337409.5,0.0013428688049316,0.0053820133209228,0.4576085379774738,explore_skempi_kon,one_hot_nlp_pca_data
DT,-0.1067689975857428,5412529133962187.0,0.014127779006958,0.0010660171508789,0.1682863974797742,explore_skempi_kon,one_hot_nlp_pca_data
bagging,0.3929507607116782,2968705936437363.0,0.092887258529663,0.0020845890045166,0.4591460353285655,explore_skempi_kon,one_hot_nlp_pca_data
RF,0.4991853678749566,2449177554669760.5,0.8800588130950928,0.007680320739746,0.4989649267098867,explore_skempi_kon,one_hot_nlp_pca_data
Adaboost,0.3521976090769204,3168004634724958.5,0.126999282836914,0.0042678356170654,0.4739770068374583,explore_skempi_kon,one_hot_nlp_pca_data
GradientBoostingRegressor,0.4502401181884331,2688538785852818.5,0.3862707138061523,0.0012882709503173,0.5304077551947919,explore_skempi_kon,one_hot_nlp_pca_data
SVR,-0.1028377836437466,5393303974927820.0,0.0474824905395507,0.0263593196868896,-0.1032860494732533,explore_skempi_kon,glove_pca_data
KNN,0.5333397528876137,2282149381368180.5,0.0068774223327636,0.0121720790863037,0.5070920922436601,explore_skempi_kon,glove_pca_data
DT,0.0438617250653277,4675886549468817.0,0.2550238132476806,0.0050973892211914,0.1087000244669623,explore_skempi_kon,glove_pca_data
bagging,0.4777799542389758,2553858319293620.5,1.416884756088257,0.0070737838745117,0.2932199484707979,explore_skempi_kon,glove_pca_data
RF,0.4733015598790899,2575759402536039.0,14.302914237976074,0.0126709461212158,0.3908037772983818,explore_skempi_kon,glove_pca_data
Adaboost,0.4544286727392667,2668055131553656.5,1.2009889602661132,0.0104952812194824,0.3308709916494014,explore_skempi_kon,glove_pca_data
GradientBoostingRegressor,0.4414609241630967,2731472445485942.5,4.550975036621094,0.0054602146148681,0.4367869532013594,explore_skempi_kon,glove_pca_data
SVR,-0.1028375835512904,5393302996398198.0,0.097725248336792,0.0614608287811279,-0.1032859949227043,explore_skempi_kon,property_4_normal_data
KNN,0.4091046629960286,2889707096632536.0,0.0160483360290527,0.0224601745605468,0.3411290394696725,explore_skempi_kon,property_4_normal_data
DT,0.3372119434338064,3241290344807280.5,0.0816833019256591,0.0114102363586425,0.355958422767519,explore_skempi_kon,property_4_normal_data
bagging,0.4761316778041948,2561919029562461.0,0.4726325511932373,0.0144426345825195,0.4861332700420394,explore_skempi_kon,property_4_normal_data
RF,0.5476173937514359,2212326186728416.0,4.570606565475464,0.0195465087890625,0.5345656799894168,explore_skempi_kon,property_4_normal_data
Adaboost,0.5250490537153083,2322694111938791.0,0.435615062713623,0.0135173320770263,0.4374788348943005,explore_skempi_kon,property_4_normal_data
GradientBoostingRegressor,0.6297296773960626,1810765311376666.8,1.6381099224090576,0.011787462234497,0.5347740855487586,explore_skempi_kon,property_4_normal_data
SVR,-0.1028377950160079,5393304030542583.0,0.0383737564086914,0.02146897315979,-0.1032860606678727,explore_skempi_kon,fasttext_kernel_pca_data
KNN,0.4944469839510725,2472350087593853.0,0.0055078506469726,0.0104681015014648,0.4979274413338942,explore_skempi_kon,fasttext_kernel_pca_data
DT,0.2399639486112281,3716870711030749.0,0.1361359119415283,0.0040633201599121,-0.5219659239695995,explore_skempi_kon,fasttext_kernel_pca_data
bagging,0.4258714894997327,2807710819962926.0,0.807771110534668,0.0062220096588134,0.4618664817373024,explore_skempi_kon,fasttext_kernel_pca_data
RF,0.531574958967278,2290779907277464.5,7.818264484405518,0.0127543926239013,0.4983476892929685,explore_skempi_kon,fasttext_kernel_pca_data
Adaboost,0.3383922730738333,3235518075636152.5,0.6866193771362304,0.0090908050537109,0.4369394392589703,explore_skempi_kon,fasttext_kernel_pca_data
GradientBoostingRegressor,0.5390717534834084,2254117678015174.0,1.989881658554077,0.0046382904052734,0.4642882605662093,explore_skempi_kon,fasttext_kernel_pca_data
SVR,-0.1028375854788907,5393303005824910.0,0.0469758987426757,0.0264570713043212,-0.1032859923026788,explore_skempi_kon,property_7_pca_data
KNN,0.4676218787907353,2603535243230340.5,0.0069167613983154,0.0121832370758056,0.3823820878738194,explore_skempi_kon,property_7_pca_data
DT,0.179274497105476,4013665638531977.5,0.207368516921997,0.0050180912017822,-0.458926272805355,explore_skempi_kon,property_7_pca_data
bagging,0.3353056393563178,3250612910202684.0,1.114607620239258,0.007080078125,0.4322863654146518,explore_skempi_kon,property_7_pca_data
RF,0.4299554297565489,2787738770086578.0,11.08260416984558,0.0128037452697753,0.4339019346807962,explore_skempi_kon,property_7_pca_data
Adaboost,0.2781913032740941,3529924138368879.5,0.8780690670013428,0.0103757858276367,0.2586357119345627,explore_skempi_kon,property_7_pca_data
GradientBoostingRegressor,0.323126208161776,3310175046763559.0,3.280968523025513,0.0053302764892578,0.2335176452303407,explore_skempi_kon,property_7_pca_data
SVR,-0.1028375807973429,5393302982930328.0,0.0972645282745361,0.0593727588653564,-0.1032859787999932,explore_skempi_kon,property_5_normal_data
KNN,0.6293443021779996,1812649945478112.0,0.0160300731658935,0.0222482204437255,0.5468996371451503,explore_skempi_kon,property_5_normal_data
DT,0.4507573778680198,2686009185645644.0,0.0735510349273681,0.0113107681274414,0.5331500046011912,explore_skempi_kon,property_5_normal_data
bagging,0.5339425805613931,2279201320522415.0,0.4404618740081787,0.0143750190734863,0.5676116048393003,explore_skempi_kon,property_5_normal_data
RF,0.539562928841933,2251715640242434.0,4.206726932525635,0.0193646907806396,0.5765513396305295,explore_skempi_kon,property_5_normal_data
Adaboost,0.5208878398008367,2343044059935037.0,0.5897204875946045,0.0144630908966064,0.4335134659015331,explore_skempi_kon,property_5_normal_data
GradientBoostingRegressor,0.625285793221467,1832497626444597.5,1.6242805480957032,0.0118548393249511,0.6218194245649258,explore_skempi_kon,property_5_normal_data
SVR,-0.1028375884000392,5393303020110458.0,0.0356485843658447,0.0206743717193603,-0.1032859668335876,explore_skempi_kon,fft_6_kernel_pca_data
KNN,0.5020889328933527,2434977996958347.5,0.0053634643554687,0.0102486133575439,0.4436890963152876,explore_skempi_kon,fft_6_kernel_pca_data
DT,0.4267375065112722,2803475661302276.0,0.3075440406799316,0.0044286251068115,-0.7599477583038431,explore_skempi_kon,fft_6_kernel_pca_data
bagging,0.410211839260419,2884292575806134.0,2.000607776641845,0.0064134120941162,0.317118147485537,explore_skempi_kon,fft_6_kernel_pca_data
RF,0.4794907434539299,2545491897313779.5,20.57093358039856,0.0128702640533447,0.4729789298312374,explore_skempi_kon,fft_6_kernel_pca_data
Adaboost,0.356754292257326,3145720688822986.0,1.4123690605163577,0.0090124607086181,0.4422386286384629,explore_skempi_kon,fft_6_kernel_pca_data
GradientBoostingRegressor,0.4509740231692435,2684949706199466.5,6.157055950164795,0.0046219825744628,0.3334491419732016,explore_skempi_kon,fft_6_kernel_pca_data
SVR,-0.1028375410639268,5393302788618531.0,0.0386101722717285,0.0202187538146972,-0.1032859479083511,explore_skempi_kon,fft_0_kernel_pca_data
KNN,0.592475825615461,1992951077832592.5,0.0053589820861816,0.0102275848388671,0.4778599767904333,explore_skempi_kon,fft_0_kernel_pca_data
DT,0.281183113825918,3515293025814801.0,0.3195616722106933,0.0043522357940673,0.2097895035626528,explore_skempi_kon,fft_0_kernel_pca_data
bagging,0.4296539877907486,2789212938070729.0,2.04352388381958,0.0063343048095703,0.4574351030961206,explore_skempi_kon,fft_0_kernel_pca_data
RF,0.4707963292413428,2588010950820893.0,20.62415828704834,0.012795352935791,0.4867772245048276,explore_skempi_kon,fft_0_kernel_pca_data
Adaboost,0.4055368316957101,2907155173783378.5,1.4966670513153075,0.0089690685272216,0.4260867564988363,explore_skempi_kon,fft_0_kernel_pca_data
GradientBoostingRegressor,0.4569291314158443,2655826920007465.0,6.194906330108642,0.004622745513916,0.5284077348042783,explore_skempi_kon,fft_0_kernel_pca_data
SVR,-0.1028375640146603,5393302900856509.0,0.0408578395843505,0.0215632438659667,-0.1032859259987439,explore_skempi_kon,bepler_kernel_pca_data
KNN,0.6351529879651601,1784243221833323.2,0.0056165695190429,0.0106123447418212,0.5309214169210085,explore_skempi_kon,bepler_kernel_pca_data
DT,0.2203585172670822,3812748864977561.5,0.2836584568023682,0.0044387340545654,0.1257502379604111,explore_skempi_kon,bepler_kernel_pca_data
bagging,0.4592587135565723,2644434360915050.0,1.6441948890686036,0.0064143657684326,0.4390257164042023,explore_skempi_kon,bepler_kernel_pca_data
RF,0.4698267089662034,2592752769573966.5,16.460067224502563,0.012607192993164,0.5189157499311596,explore_skempi_kon,bepler_kernel_pca_data
Adaboost,0.2943882225874987,3450714928628212.0,1.25168833732605,0.0091806411743164,0.4363760504566755,explore_skempi_kon,bepler_kernel_pca_data
GradientBoostingRegressor,0.4704026105334334,2589936387819755.0,4.983765172958374,0.0046165466308593,0.4811501105693918,explore_skempi_kon,bepler_kernel_pca_data
SVR,-0.1028375808813557,5393302983341183.0,0.0371508598327636,0.0208846569061279,-0.1032859590075424,explore_skempi_kon,fft_7_kernel_pca_data
KNN,0.4621456070540347,2630316333399149.0,0.0053220272064208,0.0102676391601562,0.4235042772012138,explore_skempi_kon,fft_7_kernel_pca_data
DT,0.0218807578637862,4783381993983916.0,0.2841304779052734,0.0042939662933349,0.2595071678417003,explore_skempi_kon,fft_7_kernel_pca_data
bagging,0.4163926329149793,2854066100544096.0,1.9272908687591552,0.0063492774963378,0.4389169639858924,explore_skempi_kon,fft_7_kernel_pca_data
RF,0.4223813501907122,2824778953180307.0,19.425533390045167,0.0126138687133789,0.4886129949550083,explore_skempi_kon,fft_7_kernel_pca_data
Adaboost,0.4092351412919142,2889069007221493.0,1.458507204055786,0.0090125083923339,0.4567717508988,explore_skempi_kon,fft_7_kernel_pca_data
GradientBoostingRegressor,0.3927459811227842,2969707387953756.5,6.166209125518799,0.0046620368957519,0.4668373361410827,explore_skempi_kon,fft_7_kernel_pca_data
SVR,-0.1028375879600302,5393303017958644.0,0.0478118419647216,0.0270864009857177,-0.1032859706564553,explore_skempi_kon,fft_6_pca_data
KNN,0.5037008490684298,2427095102444550.0,0.006984806060791,0.0122593402862548,0.3341691002336922,explore_skempi_kon,fft_6_pca_data
DT,0.4832368649874848,2527171911857050.5,0.3014934062957763,0.0051602363586425,-0.2078607702542094,explore_skempi_kon,fft_6_pca_data
bagging,0.5093826401854272,2399308942892810.5,1.850935459136963,0.0072213172912597,0.4250907774197642,explore_skempi_kon,fft_6_pca_data
RF,0.5207796550371872,2343573125337466.0,18.55137677192688,0.012905740737915,0.4526606202092941,explore_skempi_kon,fft_6_pca_data
Adaboost,0.2561028253873281,3637945351781789.0,1.4853029727935791,0.0105345726013183,0.3480165312006688,explore_skempi_kon,fft_6_pca_data
GradientBoostingRegressor,0.4313534604035548,2780901858659172.5,5.71901421546936,0.0055572986602783,0.4637186325315809,explore_skempi_kon,fft_6_pca_data
SVR,-0.1028375269921388,5393302719802037.0,0.0369892597198486,0.0207389831542968,-0.1032859455787624,explore_skempi_kon,fft_5_kernel_pca_data
KNN,0.601751446152178,1947589700255091.2,0.0054240226745605,0.0103837013244628,0.4033895410872022,explore_skempi_kon,fft_5_kernel_pca_data
DT,0.1577577108424509,4118891058445169.0,0.3626678466796875,0.0045097351074218,0.2434952625710796,explore_skempi_kon,fft_5_kernel_pca_data
bagging,0.5139725363531914,2376862572616740.0,2.0896669387817384,0.0064654350280761,0.3161457128937576,explore_skempi_kon,fft_5_kernel_pca_data
RF,0.498897870171421,2450583529809765.0,21.414130449295044,0.012815237045288,0.4213421298980204,explore_skempi_kon,fft_5_kernel_pca_data
Adaboost,0.3714053753184388,3074071217175918.5,1.462861442565918,0.0090201377868652,0.3618968054345565,explore_skempi_kon,fft_5_kernel_pca_data
GradientBoostingRegressor,0.4217537393894858,2827848213119677.0,6.17618956565857,0.004665184020996,0.3611291823961338,explore_skempi_kon,fft_5_kernel_pca_data
SVR,-0.102837579542659,5393302976794438.0,0.0372279167175293,0.0204116344451904,-0.1032859735694894,explore_skempi_kon,property_2_kernel_pca_data
KNN,0.4835830056191672,2525479150081544.0,0.0050757408142089,0.0102348327636718,0.4924377406747546,explore_skempi_kon,property_2_kernel_pca_data
DT,0.2460479894620184,3687117394458862.5,0.3773305892944336,0.004534912109375,0.0544465044286431,explore_skempi_kon,property_2_kernel_pca_data
bagging,0.5281429445276383,2307563787367392.5,2.1396954536437987,0.00640549659729,0.3933424271147502,explore_skempi_kon,property_2_kernel_pca_data
RF,0.5479773751178183,2210565738398656.8,21.2838294506073,0.0129563331604003,0.444423487539475,explore_skempi_kon,property_2_kernel_pca_data
Adaboost,0.357260123619275,3143246977516116.0,1.3460315227508546,0.008921194076538,0.3888492206787317,explore_skempi_kon,property_2_kernel_pca_data
GradientBoostingRegressor,0.5472233044393269,2214253436125376.8,5.440211153030395,0.0045883655548095,0.4412102514235523,explore_skempi_kon,property_2_kernel_pca_data
SVR,-0.1028376127046224,5393303138969285.0,0.0471001625061035,0.0266740798950195,-0.1032859879980363,explore_skempi_kon,fft_5_pca_data
KNN,0.6028178438356193,1942374602486174.5,0.0069375038146972,0.012223196029663,0.3881420954480278,explore_skempi_kon,fft_5_pca_data
DT,0.0988518350352031,4406963609866258.5,0.315288496017456,0.0051135540008544,-0.1282114090473784,explore_skempi_kon,fft_5_pca_data
bagging,0.5183807653297597,2355304625279130.5,1.751579856872559,0.0070964813232421,0.4914604143449761,explore_skempi_kon,fft_5_pca_data
RF,0.4753216401224338,2565880427615445.0,17.627605390548705,0.0129008293151855,0.4814944912910169,explore_skempi_kon,fft_5_pca_data
Adaboost,0.3753328056379076,3054864561521395.5,1.434637451171875,0.010591983795166,0.3713968810096094,explore_skempi_kon,fft_5_pca_data
GradientBoostingRegressor,0.4699679744607711,2592061926582665.0,5.727403783798218,0.0055099010467529,0.4775962575405426,explore_skempi_kon,fft_5_pca_data
SVR,-0.1028376205262029,5393303177219843.0,0.037104845046997,0.0208207130432128,-0.1032859842499686,explore_skempi_kon,property_7_kernel_pca_data
KNN,0.5524283364344036,2188798813364880.8,0.0051029682159423,0.0099421501159667,0.4138780251947125,explore_skempi_kon,property_7_kernel_pca_data
DT,0.3417988459729062,3218858614535038.5,0.4122715473175048,0.0042930603027343,0.3710724439220801,explore_skempi_kon,property_7_kernel_pca_data
bagging,0.4611886074815975,2634996432027051.5,2.2863643646240237,0.0063180446624755,0.4249637559230943,explore_skempi_kon,property_7_kernel_pca_data
RF,0.5156548873508835,2368635224535594.0,22.92101016044617,0.0129354953765869,0.4866787645998975,explore_skempi_kon,property_7_kernel_pca_data
Adaboost,0.2299952389627936,3765621562850649.0,1.3973923206329346,0.0088337898254394,0.2968152580578307,explore_skempi_kon,property_7_kernel_pca_data
GradientBoostingRegressor,0.4692497208792504,2595574464830514.5,5.640809106826782,0.0044818401336669,0.4816297028758461,explore_skempi_kon,property_7_kernel_pca_data
SVR,-0.1028376388447451,5393303266804610.0,0.0476814270019531,0.0306710720062255,-0.1032860827846984,explore_skempi_kon,fasttext_normal_data
KNN,0.4976234225894754,2456816072175910.0,0.0081983566284179,0.0135869026184082,0.4981402492783003,explore_skempi_kon,fasttext_normal_data
DT,0.2337465809413457,3747276047395609.0,0.3050795078277588,0.0061907291412353,-0.315539541746812,explore_skempi_kon,fasttext_normal_data
bagging,0.5754579289328376,2076175184935684.5,1.9959213256835937,0.0085034370422363,0.4830573962063832,explore_skempi_kon,fasttext_normal_data
RF,0.5540773798792344,2180734352119774.5,19.387933778762815,0.0144242763519287,0.532197884931751,explore_skempi_kon,fasttext_normal_data
Adaboost,0.4162234789851577,2854893328787099.5,1.9418747425079343,0.0118336200714111,0.4994159550064676,explore_skempi_kon,fasttext_normal_data
GradientBoostingRegressor,0.540518142461563,2247044275615594.0,7.128020620346069,0.0066492557525634,0.4857746056313802,explore_skempi_kon,fasttext_normal_data
SVR,-0.102837592520705,5393303040262110.0,0.0475039958953857,0.0270392417907714,-0.1032859703119591,explore_skempi_kon,fft_7_pca_data
KNN,0.4453471194736996,2712467444998226.5,0.0068978309631347,0.0122097969055175,0.3157542069491473,explore_skempi_kon,fft_7_pca_data
DT,-0.1954764211644126,5846342798390457.0,0.3224957942962646,0.0050923824310302,0.1191331981977321,explore_skempi_kon,fft_7_pca_data
bagging,0.43299765448973,2772861112656417.0,1.9984431266784668,0.0070824146270751,0.2244049686747119,explore_skempi_kon,fft_7_pca_data
RF,0.4029571613393369,2919770761128476.0,20.087824678421025,0.0129162788391113,0.3671062424271308,explore_skempi_kon,fft_7_pca_data
Adaboost,0.3114687932136099,3367184321663082.5,1.472576808929443,0.0103826999664306,0.4002501696029062,explore_skempi_kon,fft_7_pca_data
GradientBoostingRegressor,0.4009141516755717,2929761869797237.0,5.726471662521362,0.0054029941558837,0.4325093613944998,explore_skempi_kon,fft_7_pca_data
SVR,-0.1028376124921963,5393303137930439.0,0.0557780265808105,0.0307547569274902,-0.1032859883937455,explore_skempi_kon,fft_5_normal_data
KNN,0.6028178438356193,1942374602486174.5,0.0082991600036621,0.0135308742523193,0.3881420954480278,explore_skempi_kon,fft_5_normal_data
DT,0.2769123593834038,3536178669426547.5,0.3183212757110595,0.0063266277313232,-0.1391242149039158,explore_skempi_kon,fft_5_normal_data
bagging,0.460699703987003,2637387359505108.0,1.927191925048828,0.0085707664489746,0.4026508061521047,explore_skempi_kon,fft_5_normal_data
RF,0.5299971058320319,2298496220331284.0,18.965901851654053,0.0144168376922607,0.5323200844016511,explore_skempi_kon,fft_5_normal_data
Adaboost,0.29335242917396,3455780359661945.0,1.9697751998901367,0.0119056701660156,0.4259766266762087,explore_skempi_kon,fft_5_normal_data
GradientBoostingRegressor,0.4958034072886871,2465716652027046.5,7.176790332794189,0.006758689880371,0.4996850131451492,explore_skempi_kon,fft_5_normal_data
SVR,-0.1028375819347455,5393302988492668.0,0.0476881504058837,0.0264590263366699,-0.1032859883206728,explore_skempi_kon,fft_2_pca_data
KNN,0.4701158862300026,2591338580733651.0,0.0068962574005126,0.0121421813964843,0.5138515606153579,explore_skempi_kon,fft_2_pca_data
DT,0.1019118756595238,4391998825826977.0,0.3084783554077148,0.0050574302673339,-0.6072257686426696,explore_skempi_kon,fft_2_pca_data
bagging,0.4121208083750133,2874956977346912.5,1.8238690853118895,0.007086706161499,0.203052246129021,explore_skempi_kon,fft_2_pca_data
RF,0.5067645673821426,2412112333079491.5,18.06652979850769,0.0128979206085205,0.421286653536659,explore_skempi_kon,fft_2_pca_data
Adaboost,0.3576801365830691,3141192951420214.0,1.3620901107788086,0.0104207038879394,0.3463018997816817,explore_skempi_kon,fft_2_pca_data
GradientBoostingRegressor,0.4794699971860321,2545593354600406.0,5.733734130859375,0.0054237842559814,0.4526140722877519,explore_skempi_kon,fft_2_pca_data
SVR,-0.1028376076000525,5393303114005960.0,0.038148546218872,0.0211420536041259,-0.103285978453918,explore_skempi_kon,fft_1_kernel_pca_data
KNN,0.478049174677295,2552541727060697.0,0.0057827949523925,0.0107031345367431,0.4533981580390029,explore_skempi_kon,fft_1_kernel_pca_data
DT,-0.0129290528567507,4953615452893231.0,0.3387456893920898,0.0045073509216308,-0.2202517928734907,explore_skempi_kon,fft_1_kernel_pca_data
bagging,0.3296555403970036,3278244082826570.0,2.01603217124939,0.0064980506896972,0.45410723157119,explore_skempi_kon,fft_1_kernel_pca_data
RF,0.4315900022854464,2779745077226070.0,20.245560264587404,0.0127550601959228,0.5430736174734607,explore_skempi_kon,fft_1_kernel_pca_data
Adaboost,0.2496858276768069,3669326956377263.0,1.5375822067260745,0.0090617179870605,0.3342328564630011,explore_skempi_kon,fft_1_kernel_pca_data
GradientBoostingRegressor,0.4091606662449222,2889433219051131.0,6.190149736404419,0.0046358585357666,0.4832832616565823,explore_skempi_kon,fft_1_kernel_pca_data
SVR,-0.1028375922768689,5393303039069657.0,0.0546466827392578,0.0313605308532714,-0.1032859707345809,explore_skempi_kon,fft_4_normal_data
KNN,0.3925313340477959,2970757095299579.0,0.0081732749938964,0.013733434677124,0.3824519825016446,explore_skempi_kon,fft_4_normal_data
DT,-0.1664084940896462,5704189374776987.0,0.3465180873870849,0.0063281059265136,0.1750143180634342,explore_skempi_kon,fft_4_normal_data
bagging,0.4891525646929777,2498241848696991.0,2.0349435806274414,0.0085845470428466,0.5111443340944261,explore_skempi_kon,fft_4_normal_data
RF,0.426053886693205,2806818827030548.0,20.024492502212524,0.0141658782958984,0.5325839758922981,explore_skempi_kon,fft_4_normal_data
Adaboost,0.2587110536933412,3625190105000287.0,1.9695520877838133,0.0120154380798339,0.4690380124552712,explore_skempi_kon,fft_4_normal_data
GradientBoostingRegressor,0.3790601751040506,3036636280938412.5,7.276716041564941,0.0065988063812255,0.4920933480687946,explore_skempi_kon,fft_4_normal_data
SVR,-0.1028375922128739,5393303038756697.0,0.1005117893218994,0.0604231834411621,-0.1032859949941936,explore_skempi_kon,property_0_normal_data
KNN,0.5491379358257118,2204890146963671.2,0.0165850639343261,0.0228166103363037,0.5077154733613135,explore_skempi_kon,property_0_normal_data
DT,0.1439429956625343,4186450367164327.0,0.0822541236877441,0.01140718460083,0.3362243214638774,explore_skempi_kon,property_0_normal_data
bagging,0.462869756636881,2626774961420849.0,0.4703109264373779,0.014976692199707,0.4505260316754502,explore_skempi_kon,property_0_normal_data
RF,0.5151226906879522,2371237872377552.5,4.431173181533813,0.0192667961120605,0.495289298059769,explore_skempi_kon,property_0_normal_data
Adaboost,0.5275025207425074,2310695707761499.0,0.4767982006072998,0.0137310981750488,0.5121802653896937,explore_skempi_kon,property_0_normal_data
GradientBoostingRegressor,0.6041544451642789,1935838104221728.0,1.6377805709838866,0.0116656780242919,0.512590214868716,explore_skempi_kon,property_0_normal_data
SVR,-0.1028376670623105,5393303404799436.0,0.0520156383514404,0.0304751396179199,-0.1032860845747919,explore_skempi_kon,glove_normal_data
KNN,0.5333397528366919,2282149381617208.0,0.0081414222717285,0.0135697364807128,0.5064966918915402,explore_skempi_kon,glove_normal_data
DT,0.2104508252341227,3861201317021028.0,0.3015836238861084,0.0062131404876708,-0.0265750757479942,explore_skempi_kon,glove_normal_data
bagging,0.5524422306833991,2188730865104993.5,1.8515779972076416,0.0085645675659179,0.4519646051492903,explore_skempi_kon,glove_normal_data
RF,0.4776206042934197,2554637602255737.0,18.779770612716675,0.0142168521881103,0.4304467699163976,explore_skempi_kon,glove_normal_data
Adaboost,0.3413883172298133,3220866259117753.0,2.0088234901428224,0.0119047164916992,0.4212375662511024,explore_skempi_kon,glove_normal_data
GradientBoostingRegressor,0.4794619930151693,2545632498096549.0,7.081711101531982,0.0065480709075927,0.2226897901572955,explore_skempi_kon,glove_normal_data
SVR,-0.1028376387303369,5393303266245110.0,0.0229108333587646,0.0115025043487548,-0.1032859226609601,explore_skempi_kon,bepler_normal_data
